MEMBER_NO,DATE,BRANCH_CODE,BRANCH_TYPE,AMOUNT,CURRENCY,TRAN_CODE,TRAN_DESC
2527836133,2020-01-25,963,STORE,2463.50,PHP,IN1004,TYPE4
6140847452,2020-06-29,249,STORE,7877.00,PHP,IN1005,TYPE5
5870697936,2020-01-17,768,STORE,2853.00,PHP,IN1004,TYPE4
8870393995,2020-05-19,MOB,MOBILE,1178.75,PHP,IN1002,TYPE2
1860959717,2020-12-09,609,STORE,2679.75,PHP,IN1002,TYPE2
9952064275,2020-04-08,581,STORE,7011.50,PHP,IN1001,TYPE1
2437068054,2020-07-02,MOB,MOBILE,2542.75,PHP,IN1001,TYPE1
8292855928,2020-09-08,MOB,MOBILE,6629.25,PHP,IN1002,TYPE2
7171142572,2020-03-13,MOB,MOBILE,2933.50,PHP,IN1005,TYPE5
5306156358,2020-08-05,MOB,MOBILE,6107.50,PHP,IN1001,TYPE1
1690835205,2020-06-28,MOB,MOBILE,6149.75,PHP,IN1002,TYPE2
4302855898,2020-09-27,MOB,MOBILE,209.75,PHP,IN1004,TYPE4
8213832120,2020-04-18,576,STORE,3957.00,PHP,IN1002,TYPE2
4332875648,2020-04-25,MOB,MOBILE,811.00,PHP,IN1002,TYPE2
2142284179,2020-04-20,MOB,MOBILE,4959.50,PHP,IN1003,TYPE3
1832577890,2020-09-28,427,STORE,8650.50,PHP,IN1004,TYPE4
5002259898,2020-02-21,069,STORE,8758.50,PHP,IN1003,TYPE3
8725409628,2020-04-10,MOB,MOBILE,3684.75,PHP,IN1005,TYPE5
6222839392,2020-01-24,MOB,MOBILE,1569.25,PHP,IN1005,TYPE5
4867516573,2020-02-09,MOB,MOBILE,1660.00,PHP,IN1002,TYPE2
7714160895,2020-04-02,MOB,MOBILE,8549.25,PHP,IN1002,TYPE2
8741377598,2020-05-27,119,STORE,5194.00,PHP,IN1003,TYPE3
5709919578,2020-06-28,588,STORE,2944.50,PHP,IN1002,TYPE2
0802407249,2020-01-20,384,STORE,4768.75,PHP,IN1002,TYPE2
7357816516,2020-10-07,MOB,MOBILE,4072.75,PHP,IN1003,TYPE3
7478512677,2020-06-29,877,STORE,9861.75,PHP,IN1005,TYPE5
4963213645,2020-01-31,248,STORE,1114.25,PHP,IN1001,TYPE1
3557536477,2020-03-17,726,STORE,1808.00,PHP,IN1001,TYPE1
4759620948,2020-05-02,385,STORE,6141.00,PHP,IN1005,TYPE5
2749667804,2020-09-25,MOB,MOBILE,6497.75,PHP,IN1004,TYPE4
9710668103,2020-05-12,536,STORE,3327.00,PHP,IN1002,TYPE2
8774464483,2020-12-21,307,STORE,22.25,PHP,IN1004,TYPE4
0490337359,2020-07-17,MOB,MOBILE,9758.25,PHP,IN1004,TYPE4
9882429392,2020-10-02,MOB,MOBILE,117.00,PHP,IN1005,TYPE5
0290589608,2020-11-24,198,STORE,9906.00,PHP,IN1003,TYPE3
5654879405,2020-01-16,210,STORE,5806.75,PHP,IN1001,TYPE1
1922858177,2020-07-06,MOB,MOBILE,2840.75,PHP,IN1004,TYPE4
2563335952,2020-02-08,827,STORE,2654.75,PHP,IN1001,TYPE1
4642912448,2020-04-17,516,STORE,1249.00,PHP,IN1001,TYPE1
8581059343,2020-09-02,351,STORE,4576.25,PHP,IN1003,TYPE3
9995010551,2020-03-29,629,STORE,3808.75,PHP,IN1003,TYPE3
5830207180,2020-01-04,MOB,MOBILE,4398.75,PHP,IN1003,TYPE3
0581062447,2020-04-26,480,STORE,9263.25,PHP,IN1005,TYPE5
4770376004,2020-01-14,600,STORE,2299.00,PHP,IN1002,TYPE2
4268316441,2020-11-01,MOB,MOBILE,7413.50,PHP,IN1003,TYPE3
0246061569,2020-12-22,379,STORE,3634.00,PHP,IN1004,TYPE4
1181478404,2020-02-12,MOB,MOBILE,1101.25,PHP,IN1002,TYPE2
9926078234,2020-10-15,128,STORE,1207.25,PHP,IN1005,TYPE5
4024392407,2020-10-04,MOB,MOBILE,1489.75,PHP,IN1005,TYPE5
2455725547,2020-11-26,529,STORE,1603.25,PHP,IN1005,TYPE5
0090068223,2020-08-17,219,STORE,5970.00,PHP,IN1002,TYPE2
5716450263,2020-05-25,MOB,MOBILE,2573.75,PHP,IN1003,TYPE3
8573735131,2020-10-26,MOB,MOBILE,7658.75,PHP,IN1005,TYPE5
9212968659,2020-05-29,MOB,MOBILE,7138.25,PHP,IN1005,TYPE5
6208870631,2020-10-13,147,STORE,6840.50,PHP,IN1002,TYPE2
5098518243,2020-12-25,MOB,MOBILE,1792.25,PHP,IN1005,TYPE5
5144917770,2020-04-25,342,STORE,6597.50,PHP,IN1002,TYPE2
2451612525,2020-05-09,MOB,MOBILE,985.75,PHP,IN1005,TYPE5
8878769952,2020-08-24,MOB,MOBILE,4386.00,PHP,IN1005,TYPE5
9575405257,2020-10-10,896,STORE,9708.75,PHP,IN1005,TYPE5
0765745830,2020-12-25,MOB,MOBILE,5950.25,PHP,IN1005,TYPE5
9795953163,2020-07-09,MOB,MOBILE,3052.75,PHP,IN1004,TYPE4
8929914523,2020-04-27,MOB,MOBILE,2947.50,PHP,IN1004,TYPE4
3898249613,2020-11-23,MOB,MOBILE,262.00,PHP,IN1002,TYPE2
1970510574,2020-09-19,MOB,MOBILE,6689.75,PHP,IN1004,TYPE4
1940920166,2020-07-18,360,STORE,7262.25,PHP,IN1001,TYPE1
1949870364,2020-12-26,MOB,MOBILE,469.25,PHP,IN1005,TYPE5
9521473340,2020-01-26,855,STORE,1177.25,PHP,IN1004,TYPE4
8924601040,2020-06-09,263,STORE,8467.50,PHP,IN1003,TYPE3
9733947110,2020-11-03,MOB,MOBILE,8439.25,PHP,IN1003,TYPE3
5642059043,2020-12-28,768,STORE,3568.00,PHP,IN1002,TYPE2
2830265826,2020-02-04,MOB,MOBILE,3415.25,PHP,IN1002,TYPE2
0071584630,2020-04-11,991,STORE,9928.50,PHP,IN1001,TYPE1
7419160953,2020-02-06,MOB,MOBILE,2576.25,PHP,IN1002,TYPE2
5051260898,2020-04-05,MOB,MOBILE,3356.50,PHP,IN1002,TYPE2
4758615642,2020-02-08,MOB,MOBILE,8939.50,PHP,IN1003,TYPE3
5618611808,2020-08-23,MOB,MOBILE,6317.00,PHP,IN1002,TYPE2
4804932687,2020-04-13,MOB,MOBILE,1887.25,PHP,IN1003,TYPE3
9802854038,2020-07-13,158,STORE,9873.00,PHP,IN1002,TYPE2
9164342315,2020-06-23,MOB,MOBILE,7340.75,PHP,IN1005,TYPE5
2630427787,2020-09-15,MOB,MOBILE,7572.75,PHP,IN1004,TYPE4
1673695389,2020-10-25,943,STORE,3556.00,PHP,IN1002,TYPE2
2828069938,2020-07-17,MOB,MOBILE,4678.75,PHP,IN1002,TYPE2
1904322268,2020-03-01,423,STORE,72.50,PHP,IN1003,TYPE3
3494050280,2020-04-15,MOB,MOBILE,615.00,PHP,IN1002,TYPE2
7496207490,2020-11-10,376,STORE,7059.25,PHP,IN1003,TYPE3
0539309573,2020-05-08,187,STORE,7969.00,PHP,IN1004,TYPE4
4229663474,2020-09-02,699,STORE,1845.00,PHP,IN1001,TYPE1
2809111817,2020-09-15,118,STORE,365.75,PHP,IN1001,TYPE1
5220860295,2020-02-20,MOB,MOBILE,7570.50,PHP,IN1001,TYPE1
4568472273,2020-10-31,211,STORE,9194.50,PHP,IN1001,TYPE1
2895719731,2020-12-24,MOB,MOBILE,6470.25,PHP,IN1005,TYPE5
8966041746,2020-10-01,MOB,MOBILE,2858.50,PHP,IN1001,TYPE1
8531555460,2020-04-05,MOB,MOBILE,1964.75,PHP,IN1004,TYPE4
2261561386,2020-05-21,398,STORE,4264.25,PHP,IN1002,TYPE2
9426144412,2020-09-03,677,STORE,6163.25,PHP,IN1003,TYPE3
5664078145,2020-03-10,MOB,MOBILE,2008.75,PHP,IN1003,TYPE3
0127532715,2020-01-04,MOB,MOBILE,8127.50,PHP,IN1005,TYPE5
1825935944,2020-02-10,589,STORE,5533.75,PHP,IN1003,TYPE3
4187194934,2020-11-27,MOB,MOBILE,1166.50,PHP,IN1004,TYPE4
6986935553,2020-03-27,485,STORE,1868.75,PHP,IN1003,TYPE3
7268097388,2020-02-09,MOB,MOBILE,9305.50,PHP,IN1001,TYPE1
4980214025,2020-04-07,MOB,MOBILE,4439.00,PHP,IN1001,TYPE1
6393987878,2020-01-14,MOB,MOBILE,904.00,PHP,IN1004,TYPE4
0774830005,2020-02-06,129,STORE,275.50,PHP,IN1002,TYPE2
5070971364,2020-08-16,MOB,MOBILE,2840.50,PHP,IN1002,TYPE2
4429356116,2020-11-27,141,STORE,6399.00,PHP,IN1004,TYPE4
1817197110,2020-09-10,MOB,MOBILE,6420.50,PHP,IN1003,TYPE3
5901407189,2020-05-25,072,STORE,179.00,PHP,IN1004,TYPE4
7497823959,2020-12-04,MOB,MOBILE,9155.75,PHP,IN1004,TYPE4
4771246437,2020-05-27,752,STORE,3638.50,PHP,IN1004,TYPE4
6527900621,2020-12-24,MOB,MOBILE,5073.75,PHP,IN1003,TYPE3
8050917432,2020-09-18,757,STORE,2918.75,PHP,IN1005,TYPE5
0880636193,2020-10-02,MOB,MOBILE,3911.25,PHP,IN1003,TYPE3
5174038768,2020-09-02,MOB,MOBILE,8568.50,PHP,IN1004,TYPE4
0745631207,2020-01-31,946,STORE,3768.75,PHP,IN1003,TYPE3
7866548319,2020-01-07,946,STORE,9078.25,PHP,IN1001,TYPE1
0394647630,2020-12-31,625,STORE,8289.00,PHP,IN1001,TYPE1
2621899372,2020-03-04,MOB,MOBILE,1313.25,PHP,IN1005,TYPE5
4930891006,2020-08-17,MOB,MOBILE,793.25,PHP,IN1003,TYPE3
0974594095,2020-09-27,MOB,MOBILE,7772.00,PHP,IN1003,TYPE3
2559093386,2020-01-08,979,STORE,3328.50,PHP,IN1004,TYPE4
3556778840,2020-05-25,MOB,MOBILE,6349.00,PHP,IN1002,TYPE2
0410525323,2020-03-13,MOB,MOBILE,7057.00,PHP,IN1003,TYPE3
0334372442,2020-10-17,MOB,MOBILE,3893.75,PHP,IN1003,TYPE3
6063024962,2020-02-25,MOB,MOBILE,3171.25,PHP,IN1003,TYPE3
7875853390,2020-02-09,050,STORE,9205.00,PHP,IN1005,TYPE5
9429380384,2020-11-17,MOB,MOBILE,7696.25,PHP,IN1004,TYPE4
0329694591,2020-09-05,MOB,MOBILE,8114.75,PHP,IN1005,TYPE5
9235488549,2020-11-28,MOB,MOBILE,9940.50,PHP,IN1004,TYPE4
9304744539,2020-08-29,283,STORE,9698.50,PHP,IN1002,TYPE2
2632200883,2020-04-06,MOB,MOBILE,9679.75,PHP,IN1003,TYPE3
4264876143,2020-06-27,MOB,MOBILE,7985.00,PHP,IN1005,TYPE5
4579061175,2020-09-23,MOB,MOBILE,201.00,PHP,IN1003,TYPE3
4381479175,2020-06-30,MOB,MOBILE,5470.50,PHP,IN1001,TYPE1
1509559155,2020-03-28,MOB,MOBILE,3690.00,PHP,IN1004,TYPE4
8202445818,2020-06-08,819,STORE,7145.00,PHP,IN1003,TYPE3
7574687279,2020-11-27,MOB,MOBILE,6524.75,PHP,IN1005,TYPE5
4318719936,2020-04-07,MOB,MOBILE,3899.75,PHP,IN1002,TYPE2
3131344839,2020-02-05,MOB,MOBILE,4887.75,PHP,IN1002,TYPE2
0494995232,2020-09-28,816,STORE,7767.50,PHP,IN1004,TYPE4
1385937128,2020-02-24,MOB,MOBILE,9686.25,PHP,IN1002,TYPE2
8819635491,2020-09-28,373,STORE,6228.25,PHP,IN1005,TYPE5
4387311638,2020-11-06,MOB,MOBILE,3091.75,PHP,IN1003,TYPE3
5703301092,2020-11-01,MOB,MOBILE,979.25,PHP,IN1003,TYPE3
9672247097,2020-03-24,MOB,MOBILE,5635.50,PHP,IN1002,TYPE2
6041557564,2020-08-17,430,STORE,4796.75,PHP,IN1005,TYPE5
8349829562,2020-07-27,614,STORE,3432.75,PHP,IN1005,TYPE5
7611366734,2020-10-28,MOB,MOBILE,2595.50,PHP,IN1004,TYPE4
3911542770,2020-10-19,MOB,MOBILE,3117.25,PHP,IN1005,TYPE5
8207936301,2020-09-24,504,STORE,6833.75,PHP,IN1001,TYPE1
9210096283,2020-09-26,MOB,MOBILE,876.75,PHP,IN1002,TYPE2
9508381178,2020-11-29,MOB,MOBILE,4153.00,PHP,IN1004,TYPE4
1675925016,2020-05-08,MOB,MOBILE,5543.50,PHP,IN1003,TYPE3
8780034938,2020-09-18,679,STORE,8100.00,PHP,IN1004,TYPE4
3157333601,2020-10-21,MOB,MOBILE,6405.00,PHP,IN1003,TYPE3
6808620013,2020-04-27,MOB,MOBILE,864.00,PHP,IN1001,TYPE1
5450257291,2020-08-26,512,STORE,8337.25,PHP,IN1001,TYPE1
3438301446,2020-05-26,MOB,MOBILE,9750.00,PHP,IN1001,TYPE1
3542537910,2020-07-13,284,STORE,2355.25,PHP,IN1001,TYPE1
4306504145,2020-10-08,664,STORE,4304.75,PHP,IN1003,TYPE3
6483958893,2020-12-11,646,STORE,8777.50,PHP,IN1001,TYPE1
2693538659,2020-04-22,MOB,MOBILE,373.50,PHP,IN1004,TYPE4
3089444356,2020-08-31,295,STORE,88.50,PHP,IN1004,TYPE4
4665073418,2020-06-17,432,STORE,7247.50,PHP,IN1005,TYPE5
9352719079,2020-09-03,MOB,MOBILE,6086.50,PHP,IN1005,TYPE5
3094649012,2020-09-28,252,STORE,9229.75,PHP,IN1004,TYPE4
3180111051,2020-11-05,223,STORE,3175.00,PHP,IN1001,TYPE1
6590714170,2020-10-01,117,STORE,1444.25,PHP,IN1001,TYPE1
9966682155,2020-09-13,MOB,MOBILE,7615.50,PHP,IN1004,TYPE4
9494410416,2020-10-21,MOB,MOBILE,8904.25,PHP,IN1001,TYPE1
6654546420,2020-02-20,314,STORE,5610.25,PHP,IN1004,TYPE4
6296454081,2020-12-28,548,STORE,1068.25,PHP,IN1003,TYPE3
5126811772,2020-02-28,822,STORE,7160.00,PHP,IN1005,TYPE5
5688131164,2020-07-14,MOB,MOBILE,669.25,PHP,IN1002,TYPE2
6396556984,2020-07-25,925,STORE,1806.75,PHP,IN1004,TYPE4
3411508473,2020-10-05,MOB,MOBILE,1678.50,PHP,IN1005,TYPE5
2591332223,2020-05-20,MOB,MOBILE,7971.25,PHP,IN1002,TYPE2
6952599146,2020-05-12,492,STORE,1037.50,PHP,IN1004,TYPE4
1655934328,2020-09-08,MOB,MOBILE,8366.50,PHP,IN1004,TYPE4
7441927711,2020-03-13,346,STORE,6609.25,PHP,IN1001,TYPE1
6916699807,2020-10-15,309,STORE,3467.00,PHP,IN1002,TYPE2
4411596508,2020-04-27,771,STORE,8920.25,PHP,IN1003,TYPE3
1291394462,2020-09-25,879,STORE,5940.25,PHP,IN1003,TYPE3
6174151267,2020-02-13,765,STORE,5307.50,PHP,IN1002,TYPE2
4983454514,2020-05-27,746,STORE,8799.50,PHP,IN1001,TYPE1
9485312116,2020-01-06,724,STORE,9927.00,PHP,IN1002,TYPE2
4261724342,2020-11-18,MOB,MOBILE,823.00,PHP,IN1004,TYPE4
6997811808,2020-08-30,429,STORE,8234.75,PHP,IN1001,TYPE1
9006429767,2020-11-12,MOB,MOBILE,4834.75,PHP,IN1002,TYPE2
5061723755,2020-12-17,488,STORE,4375.50,PHP,IN1004,TYPE4
6861120112,2020-07-23,MOB,MOBILE,2950.50,PHP,IN1005,TYPE5
8229045880,2020-03-21,081,STORE,2107.50,PHP,IN1004,TYPE4
1109156559,2020-12-16,478,STORE,7722.75,PHP,IN1002,TYPE2
9437874789,2020-01-28,637,STORE,6720.25,PHP,IN1004,TYPE4
7011438420,2020-06-15,MOB,MOBILE,4752.50,PHP,IN1005,TYPE5
8257124032,2020-05-18,686,STORE,9081.25,PHP,IN1003,TYPE3
1798077435,2020-02-17,MOB,MOBILE,4893.50,PHP,IN1003,TYPE3
2377672689,2020-05-18,715,STORE,4570.75,PHP,IN1004,TYPE4
2581864999,2020-07-31,339,STORE,7959.75,PHP,IN1004,TYPE4
6934736660,2020-05-17,MOB,MOBILE,3879.50,PHP,IN1005,TYPE5
8689948635,2020-10-19,MOB,MOBILE,2246.75,PHP,IN1001,TYPE1
5552369489,2020-11-04,385,STORE,5224.00,PHP,IN1004,TYPE4
3248526998,2020-12-08,MOB,MOBILE,8986.25,PHP,IN1005,TYPE5
5079762754,2020-03-12,MOB,MOBILE,7614.00,PHP,IN1001,TYPE1
0874115749,2020-04-26,MOB,MOBILE,3208.75,PHP,IN1004,TYPE4
2932257905,2020-10-22,609,STORE,732.50,PHP,IN1004,TYPE4
8874497291,2020-08-26,292,STORE,6332.00,PHP,IN1005,TYPE5
1661302091,2020-01-14,877,STORE,1450.50,PHP,IN1002,TYPE2
8837494047,2020-05-10,413,STORE,4839.00,PHP,IN1001,TYPE1
8390068388,2020-09-24,MOB,MOBILE,3457.25,PHP,IN1005,TYPE5
1988771841,2020-09-29,MOB,MOBILE,6857.25,PHP,IN1005,TYPE5
3423180789,2020-10-06,MOB,MOBILE,1510.75,PHP,IN1002,TYPE2
0643958425,2020-10-16,MOB,MOBILE,5192.50,PHP,IN1002,TYPE2
0800119049,2020-12-09,148,STORE,2654.50,PHP,IN1003,TYPE3
7103452975,2020-11-19,073,STORE,7010.50,PHP,IN1001,TYPE1
8510873638,2020-03-13,166,STORE,8988.25,PHP,IN1002,TYPE2
6907294183,2020-02-04,MOB,MOBILE,9336.25,PHP,IN1004,TYPE4
6966521243,2020-11-12,961,STORE,4775.75,PHP,IN1002,TYPE2
6004864470,2020-06-25,428,STORE,5236.75,PHP,IN1003,TYPE3
8398610133,2020-06-25,MOB,MOBILE,1465.75,PHP,IN1004,TYPE4
9267517398,2020-12-06,807,STORE,4993.25,PHP,IN1001,TYPE1
0233029726,2020-09-07,MOB,MOBILE,8570.00,PHP,IN1001,TYPE1
3705676562,2020-11-09,974,STORE,5693.00,PHP,IN1002,TYPE2
5995294435,2020-05-15,401,STORE,5209.00,PHP,IN1003,TYPE3
8964611535,2020-04-20,474,STORE,3554.25,PHP,IN1005,TYPE5
1451019893,2020-05-13,045,STORE,6597.25,PHP,IN1005,TYPE5
4903832621,2020-05-02,MOB,MOBILE,2636.75,PHP,IN1005,TYPE5
7119244007,2020-10-22,MOB,MOBILE,3541.75,PHP,IN1001,TYPE1
4412764499,2020-03-14,352,STORE,2314.50,PHP,IN1002,TYPE2
3665003765,2020-09-02,166,STORE,192.25,PHP,IN1003,TYPE3
9726159197,2020-03-28,929,STORE,215.75,PHP,IN1002,TYPE2
6922219608,2020-02-21,903,STORE,9788.25,PHP,IN1005,TYPE5
4581426559,2020-12-18,MOB,MOBILE,3585.00,PHP,IN1005,TYPE5
1446363280,2020-05-20,251,STORE,5373.00,PHP,IN1001,TYPE1
4964044687,2020-05-01,797,STORE,7609.75,PHP,IN1005,TYPE5
3052709352,2020-02-06,290,STORE,7314.75,PHP,IN1005,TYPE5
0070861098,2020-11-15,MOB,MOBILE,7311.50,PHP,IN1005,TYPE5
8278893101,2020-07-21,MOB,MOBILE,7329.50,PHP,IN1004,TYPE4
0608048443,2020-07-10,MOB,MOBILE,558.75,PHP,IN1002,TYPE2
9288158314,2020-01-08,MOB,MOBILE,3722.25,PHP,IN1003,TYPE3
3443477217,2020-01-20,947,STORE,1516.25,PHP,IN1002,TYPE2
2627852737,2020-09-01,MOB,MOBILE,6760.25,PHP,IN1001,TYPE1
9820820263,2020-09-23,MOB,MOBILE,8749.00,PHP,IN1001,TYPE1
1443694703,2020-03-05,568,STORE,8014.25,PHP,IN1003,TYPE3
6073519283,2020-04-08,MOB,MOBILE,3588.00,PHP,IN1004,TYPE4
2302357033,2020-08-16,MOB,MOBILE,2363.00,PHP,IN1002,TYPE2
0408290871,2020-05-14,MOB,MOBILE,24.00,PHP,IN1002,TYPE2
4967188454,2020-11-15,024,STORE,9537.75,PHP,IN1005,TYPE5
7873548513,2020-02-22,MOB,MOBILE,3121.75,PHP,IN1004,TYPE4
8646359730,2020-05-20,574,STORE,6628.00,PHP,IN1004,TYPE4
1709121480,2020-04-01,MOB,MOBILE,3407.50,PHP,IN1003,TYPE3
6215689147,2020-09-21,MOB,MOBILE,6375.75,PHP,IN1002,TYPE2
2586417925,2020-03-12,MOB,MOBILE,3286.75,PHP,IN1005,TYPE5
2067885745,2020-05-18,825,STORE,9971.25,PHP,IN1005,TYPE5
6989228938,2020-10-06,275,STORE,8139.75,PHP,IN1003,TYPE3
3827893475,2020-02-10,164,STORE,1719.75,PHP,IN1002,TYPE2
0917456297,2020-12-01,MOB,MOBILE,5694.00,PHP,IN1002,TYPE2
0747517776,2020-01-23,MOB,MOBILE,308.00,PHP,IN1004,TYPE4
9829714774,2020-03-23,MOB,MOBILE,3755.50,PHP,IN1003,TYPE3
3958431677,2020-10-30,794,STORE,6018.00,PHP,IN1005,TYPE5
4413023861,2020-05-31,MOB,MOBILE,9905.75,PHP,IN1004,TYPE4
5724226163,2020-07-14,924,STORE,6108.25,PHP,IN1001,TYPE1
8031329673,2020-06-09,280,STORE,5386.75,PHP,IN1004,TYPE4
4829132738,2020-12-13,666,STORE,295.50,PHP,IN1001,TYPE1
7772449427,2020-04-29,MOB,MOBILE,2472.25,PHP,IN1004,TYPE4
9306934884,2020-06-02,861,STORE,5391.25,PHP,IN1001,TYPE1
0014651902,2020-04-30,508,STORE,2519.00,PHP,IN1001,TYPE1
7025032723,2020-03-28,326,STORE,6025.25,PHP,IN1004,TYPE4
0730826660,2020-08-28,625,STORE,8177.25,PHP,IN1003,TYPE3
3990971203,2020-12-13,MOB,MOBILE,9463.00,PHP,IN1004,TYPE4
9060965883,2020-11-10,MOB,MOBILE,3993.00,PHP,IN1001,TYPE1
6839397230,2020-07-06,MOB,MOBILE,2875.00,PHP,IN1005,TYPE5
5094349033,2020-09-16,687,STORE,3472.50,PHP,IN1003,TYPE3
9550353656,2020-04-20,MOB,MOBILE,8513.50,PHP,IN1004,TYPE4
2274145849,2020-01-05,760,STORE,2080.00,PHP,IN1003,TYPE3
5212882522,2020-02-21,558,STORE,8786.75,PHP,IN1005,TYPE5
0057238895,2020-11-26,623,STORE,9781.50,PHP,IN1003,TYPE3
1760830040,2020-10-02,028,STORE,1424.25,PHP,IN1001,TYPE1
6436025312,2020-04-11,MOB,MOBILE,1565.75,PHP,IN1003,TYPE3
9513782569,2020-11-28,MOB,MOBILE,1811.00,PHP,IN1004,TYPE4
8245991128,2020-10-23,MOB,MOBILE,2221.00,PHP,IN1001,TYPE1
6436516985,2020-12-15,MOB,MOBILE,644.25,PHP,IN1004,TYPE4
8049815730,2020-07-26,MOB,MOBILE,587.75,PHP,IN1001,TYPE1
2407934504,2020-10-26,MOB,MOBILE,2381.50,PHP,IN1004,TYPE4
4248015030,2020-01-25,829,STORE,4016.00,PHP,IN1005,TYPE5
1885930233,2020-06-11,205,STORE,4717.75,PHP,IN1001,TYPE1
4745721347,2020-10-22,793,STORE,5058.25,PHP,IN1001,TYPE1
1387631922,2020-09-11,MOB,MOBILE,7099.75,PHP,IN1004,TYPE4
3999987557,2020-08-22,900,STORE,9738.50,PHP,IN1003,TYPE3
5933481565,2020-07-23,841,STORE,5429.00,PHP,IN1004,TYPE4
4906733500,2020-02-01,MOB,MOBILE,1897.75,PHP,IN1005,TYPE5
4829612530,2020-12-03,MOB,MOBILE,2504.25,PHP,IN1001,TYPE1
2745760004,2020-10-30,MOB,MOBILE,8992.25,PHP,IN1003,TYPE3
4063816362,2020-08-17,825,STORE,2051.50,PHP,IN1004,TYPE4
4478968366,2020-06-20,MOB,MOBILE,2970.25,PHP,IN1002,TYPE2
6504537755,2020-02-24,MOB,MOBILE,965.00,PHP,IN1005,TYPE5
3947428614,2020-04-21,575,STORE,2767.00,PHP,IN1001,TYPE1
0707057893,2020-01-22,344,STORE,2307.25,PHP,IN1004,TYPE4
6837084307,2020-01-08,MOB,MOBILE,6366.50,PHP,IN1001,TYPE1
7176540194,2020-06-17,815,STORE,1851.75,PHP,IN1001,TYPE1
3892766444,2020-11-02,MOB,MOBILE,9158.25,PHP,IN1003,TYPE3
6727550046,2020-03-28,MOB,MOBILE,3859.50,PHP,IN1001,TYPE1
5736054024,2020-08-24,951,STORE,7699.50,PHP,IN1004,TYPE4
7878640760,2020-11-03,299,STORE,4669.75,PHP,IN1002,TYPE2
1752574590,2020-05-19,MOB,MOBILE,2636.75,PHP,IN1002,TYPE2
5931831343,2020-11-20,749,STORE,6744.50,PHP,IN1003,TYPE3
6828581882,2020-12-23,281,STORE,5275.75,PHP,IN1005,TYPE5
0354013192,2020-06-03,320,STORE,286.50,PHP,IN1002,TYPE2
9416590022,2020-05-09,MOB,MOBILE,8642.00,PHP,IN1002,TYPE2
4955443009,2020-02-10,635,STORE,3749.25,PHP,IN1001,TYPE1
1706277855,2020-04-12,MOB,MOBILE,6065.50,PHP,IN1002,TYPE2
9251665562,2020-07-16,065,STORE,8772.50,PHP,IN1003,TYPE3
6688623717,2020-03-09,MOB,MOBILE,2800.00,PHP,IN1001,TYPE1
8400861775,2020-02-22,MOB,MOBILE,1199.75,PHP,IN1003,TYPE3
2212591511,2020-04-09,MOB,MOBILE,7503.75,PHP,IN1005,TYPE5
8020363892,2020-04-30,019,STORE,1244.50,PHP,IN1005,TYPE5
9204776823,2020-10-18,MOB,MOBILE,8933.00,PHP,IN1002,TYPE2
6086851726,2020-07-13,MOB,MOBILE,4349.25,PHP,IN1005,TYPE5
6039766142,2020-06-18,MOB,MOBILE,5611.25,PHP,IN1005,TYPE5
5132722996,2020-06-10,455,STORE,2178.00,PHP,IN1002,TYPE2
7035739903,2020-03-19,151,STORE,4217.75,PHP,IN1005,TYPE5
2353890125,2020-08-23,077,STORE,7119.25,PHP,IN1003,TYPE3
1353591798,2020-08-23,MOB,MOBILE,9690.75,PHP,IN1001,TYPE1
8830624834,2020-09-30,MOB,MOBILE,6513.25,PHP,IN1005,TYPE5
5408431964,2020-02-25,145,STORE,3440.50,PHP,IN1004,TYPE4
1712246807,2020-01-10,446,STORE,9283.50,PHP,IN1002,TYPE2
6303368335,2020-01-05,227,STORE,7905.75,PHP,IN1004,TYPE4
7752275085,2020-05-26,385,STORE,6710.50,PHP,IN1002,TYPE2
6009586314,2020-10-21,MOB,MOBILE,1311.75,PHP,IN1003,TYPE3
0970295662,2020-03-26,MOB,MOBILE,5560.75,PHP,IN1001,TYPE1
4679341955,2020-06-10,836,STORE,124.00,PHP,IN1005,TYPE5
4726863478,2020-07-25,956,STORE,8515.00,PHP,IN1005,TYPE5
8396639944,2020-04-09,174,STORE,8466.75,PHP,IN1002,TYPE2
2074437980,2020-07-12,817,STORE,3854.25,PHP,IN1005,TYPE5
7279726317,2020-12-27,MOB,MOBILE,382.25,PHP,IN1005,TYPE5
7780799554,2020-02-10,MOB,MOBILE,1161.00,PHP,IN1002,TYPE2
7648505058,2020-11-15,MOB,MOBILE,6208.50,PHP,IN1002,TYPE2
7198489210,2020-05-19,MOB,MOBILE,5955.25,PHP,IN1003,TYPE3
8226070608,2020-08-12,MOB,MOBILE,4921.50,PHP,IN1003,TYPE3
9498323032,2020-06-15,664,STORE,3176.50,PHP,IN1004,TYPE4
6148279814,2020-12-18,MOB,MOBILE,349.25,PHP,IN1002,TYPE2
8776308380,2020-10-21,616,STORE,3008.25,PHP,IN1002,TYPE2
0855968520,2020-02-04,MOB,MOBILE,589.75,PHP,IN1004,TYPE4
0510945500,2020-05-20,MOB,MOBILE,6458.25,PHP,IN1002,TYPE2
1088504054,2020-11-26,233,STORE,7248.50,PHP,IN1001,TYPE1
0132910730,2020-04-03,481,STORE,9709.75,PHP,IN1005,TYPE5
3691431465,2020-05-25,MOB,MOBILE,1842.50,PHP,IN1005,TYPE5
